0,1,2,3,4,5
tt0160749,drama,Red Dirt,movie,2000,3
tt0161003,drama,Train Ride,movie,2000,
tt0160616,drama,Other Voices,movie,2000,1
tt0162222,drama,Cast Away,movie,2001,1
tt0161081,drama,What Lies Beneath,movie,2000,10
tt0162983,drama,Hanging Up,movie,2000,6
tt0163125,drama,The Operator,movie,2000,3
tt0162901,drama,Kasbah,movie,2000,9
tt0164182,drama,The Stonecutter,movie,2011,5
tt0164212,drama,Under Suspicion,movie,2000,11
tt0163983,drama,Bless the Child,movie,2001,8
tt0163676,drama,The In Crowd,movie,2000,7
tt0163978,drama,The Beach,movie,2000,3
tt0163745,drama,The Debut,movie,2003,8
tt0164318,drama,Across the Line,movie,2000,2
tt0164545,drama,Doomsday Man,movie,2000,
tt0165642,drama,Black Sea 213,movie,2000,4
tt0166013,drama,When the Sky Falls,movie,2000,6
tt0165800,drama,The Giving Tree,movie,2001,11
tt0167183,drama,The Girls' Room,movie,2000,3
tt0168446,drama,Aberdeen,movie,2000,9
tt0168629,drama,Dancer in the Dark,movie,2000,10
tt0168509,drama,Le birdwatcher,movie,2000,12
tt0167203,drama,I Dreamed of Africa,movie,2000,8
tt0167380,drama,Russkiy bunt,movie,2000,4
tt0169324,drama,Tick Tock,movie,2000,9
tt0168612,drama,The Playaz Court,movie,2000,
tt0169122,drama,Perfumed Garden: Tales of the Kama Sutra,movie,2000,6
tt0168856,drama,Hjælp! Jeg er en fisk,movie,2001,10
tt0168504,drama,A Better Way to Die,movie,2001,9
tt0168631,drama,Dark Summer,movie,2002,2
tt0171433,drama,Keeping the Faith,movie,2000,8
tt0171359,drama,Hamlet,movie,2000,6
tt0170452,drama,Prince of Central Park,movie,2000,12
tt0170691,drama,Tigerland,movie,2001,5
tt0172495,drama,Gladiator,movie,2000,5
tt0171580,drama,Nurse Betty,movie,2000,11
tt0172699,drama,Labor Pains,movie,2000,11
tt0172632,drama,Joe Gould's Secret,movie,2000,5
tt0173999,drama,The Magic of Marciano,movie,2000,2
tt0174027,drama,Mirka,movie,2000,3
tt0174480,drama,Autumn in New York,movie,2000,12
tt0174646,drama,Just for the Time Being,movie,2000,2
tt0176578,drama,Building Bridges,movie,2000,3
tt0176783,drama,Gossip,movie,2000,12
tt0177195,drama,Sample People,movie,2000,5
tt0177971,drama,The Perfect Storm,movie,2000,9
tt0177888,drama,King of the Jungle,movie,2000,10
tt0179137,drama,Coronación,movie,2000,4
tt0177068,drama,Once in the Life,movie,2000,10
tt0178050,drama,Sunset Strip,movie,2000,8
tt0179473,drama,"South of Heaven, West of Hell",movie,2000,1
tt0179861,drama,Icebreaker,movie,2000,5
tt0179443,drama,Rancid Aluminium,movie,2000,1
tt0180093,drama,Requiem for a Dream,movie,2001,9
tt0180073,drama,Quills,movie,2001,3
tt0179653,drama,Astoria,movie,2006,3
tt0181311,drama,Best,movie,2000,5
tt0181819,drama,Födelsedagen,movie,2000,3
tt0180837,drama,Bossa Nova,movie,2000,3
tt0181865,drama,Traffic,movie,2001,3
tt0181945,drama,A Piece of Eden,movie,2001,8
tt0183056,drama,Esther Kahn,movie,2000,10
tt0183280,drama,Intrepid,movie,2000,4
tt0183639,drama,The Pavilion,movie,2000,4
tt0183659,drama,Pollock,movie,2001,3
tt0180683,drama,Everything's Jake,movie,2000,3
tt0181536,drama,Finding Forrester,movie,2001,4
tt0183550,drama,My Mother Frank,movie,2000,8
tt0183423,drama,Love Beat the Hell Outta Me,movie,2000,6
tt0182508,drama,Urbania,movie,2001,8
tt0181875,drama,Almost Famous,movie,2001,5
tt0181984,drama,Boiler Room,movie,2000,8
tt0183808,drama,Spanish Judges,movie,2000,10
tt0184056,drama,Les yeux brouillés,movie,2000,6
tt0183946,drama,Undertaker's Paradise,movie,2001,2
tt0184858,drama,Reindeer Games,movie,2000,10
tt0185542,drama,New Year's Day,movie,2001,11
tt0185215,drama,Toreros,movie,2000,1
tt0186221,drama,A House by the Sea,movie,2007,1
tt0186183,drama,The Guilty,movie,2000,6
tt0187880,drama,Highway Society,movie,2000,3
tt0186151,drama,Frequency,movie,2000,8
tt0187393,drama,The Patriot,movie,2000,7
tt0186975,drama,Down to You,movie,2000,7
tt0185014,drama,Wonder Boys,movie,2000,11
tt0187474,drama,Saint-Cyr,movie,2001,12
tt0186719,drama,The Young Unknowns,movie,2000,3
tt0186549,drama,The Simian Line,movie,2000,1
tt0186894,drama,Bounce,movie,2001,5
tt0186454,drama,Point Doom,movie,2000,6
tt0187847,drama,Fear of Fiction,movie,2000,7
tt0188160,drama,Price of Glory,movie,2000,3
tt0188189,drama,Safe Journey,short,2000,
tt0188135,drama,Pelon maantiede,movie,2000,1
tt0188518,drama,Complicity,movie,2000,7
tt0188613,drama,Les fantômes des Trois Madeleine,movie,2000,5
tt0188490,drama,Catalina Trust,movie,2000,4
tt0188688,drama,Insatiable Wives,movie,2007,9
tt0189509,drama,Estorvo,movie,2000,5
tt0190052,drama,Surrender,movie,2003,12
tt0190994,drama,Bad Faith,movie,2000,10
tt0190524,drama,Left Behind,movie,2001,2
tt0189998,drama,Shadow of the Vampire,movie,2001,1
tt0190332,drama,Wo hu cang long,movie,2001,2
tt0190861,drama,Vatel,movie,2000,7
tt0191754,drama,28 Days,movie,2000,6
tt0192614,drama,The Skulls,movie,2000,10
tt0190865,drama,Vertical Limit,movie,2001,2
tt0192346,drama,Senke uspomena,movie,2000,4
tt0189960,drama,A Raiz do Coração,movie,2000,10
tt0192295,drama,Marlene,movie,2000,3
tt0190736,drama,Sand,movie,2000,11
tt0191037,drama,Circus,movie,2000,5
tt0191636,drama,La veuve de Saint-Pierre,movie,2000,12
tt0192719,drama,No Alibi,movie,2000,3
tt0190346,drama,The Dancer,movie,2000,6
tt0192949,drama,Stardom,movie,2000,10
tt0191352,drama,Peixe-Lua,movie,2000,9
tt0191782,drama,Among Others,short,2000,6
tt0191865,drama,La carbonara,movie,2000,2
tt0192678,drama,Tierra del fuego,movie,2000,5
tt0193741,drama,Badding,movie,2000,8
tt0193854,drama,A Shot at Glory,movie,2002,7
tt0194027,drama,"Hylätyt talot, autiot pihat",movie,2000,2
tt0194319,drama,Ruben,short,2000,6
tt0194218,drama,Panic,movie,2001,4
tt0195001,drama,Kanak Attack,movie,2000,11
tt0195860,drama,Knockout,movie,2000,11
tt0195857,drama,Kin,movie,2002,8
tt0194852,drama,Un amor de Borges,movie,2000,9
tt0195352,drama,Total Loss,movie,2000,2
tt0196223,drama,The Right Temptation,movie,2001,5
tt0195944,drama,Newsbreak,movie,2000,2
tt0195685,drama,Erin Brockovich,movie,2000,4
tt0195778,drama,Here on Earth,movie,2000,8
tt0195631,drama,Alone with a Stranger,movie,2000,10
tt0195979,drama,O Pedido de Emprego,short,2000,2
tt0196219,drama,The Wrecking Crew,movie,2000,3
tt0197311,drama,Boesman and Lena,movie,2001,4
tt0197072,drama,Under Pressure,movie,2000,2
tt0197384,drama,Crime + Punishment in Suburbia,movie,2000,8
tt0197402,drama,Detektor,movie,2000,8
tt0196723,drama,Forever Lulu,movie,2000,7
tt0197644,drama,Loveblind,movie,2000,3
tt0197646,drama,Lush,movie,2000,5
tt0197740,drama,L'ombra del gigante,movie,2000,4
tt0196708,drama,Lockdown,movie,2003,6
tt0197096,drama,What's Cooking?,movie,2000,12
tt0197753,drama,Partners in Crime,movie,2000,2
tt0197299,drama,Black Sea Raid,movie,2000,5
tt0197104,drama,Wings of the Crow,movie,2000,12
tt0198021,drama,Where the Heart Is,movie,2000,11
tt0198320,drama,Baby Luv,movie,2005,8
tt0198284,drama,After Sex,movie,2011,1
tt0198893,drama,Passion's Desire,movie,2000,11
tt0199000,drama,Gripsholm,movie,2000,11
tt0198654,drama,Lijmen/Het been,movie,2001,1
tt0199129,drama,The Visit,movie,2001,4
tt0199077,drama,Preferisco il rumore del mare,movie,2001,7
tt0199650,drama,Jill Rips,movie,2000,2
tt0200427,drama,Diamond Men,movie,2000,10
tt0200530,drama,Chuck & Buck,movie,2000,8
tt0199725,drama,Love & Basketball,movie,2000,4
tt0199748,drama,Manhattan Chase,movie,2000,11
tt0199974,drama,The Prophet's Game,movie,2001,4
tt0200171,drama,Stanley's Gig,movie,2000,6
tt0200192,drama,Tra(sgre)dire,movie,2000,1
tt0199744,drama,Mambo Café,movie,2000,4
tt0199696,drama,Kuningas Hidas,movie,2000,4
tt0200472,drama,Beautiful Joe,movie,2001,6
tt0200299,drama,Bad Luck Love,movie,2000,9
tt0199700,drama,Lakeuden kutsu,movie,2000,1
tt0200550,drama,Coyote Ugly,movie,2000,10
tt0201726,drama,The Last Producer,movie,2000,8
tt0202592,drama,Soul Cages,short,2000,10
tt0201737,drama,Lost in the Pershing Point Hotel,movie,2000,6
tt0200720,drama,The House of Mirth,movie,2001,5
tt0201275,drama,True Rights,movie,2000,6
tt0200669,drama,The Golden Bowl,movie,2001,1
tt0201899,drama,A Rumor of Angels,movie,2001,
tt0202402,drama,Whatever It Takes,movie,2000,3
tt0203297,drama,"L'amour, l'argent, l'amour",movie,2002,11
tt0202236,drama,Tribulation,movie,2000,1
tt0203632,drama,Der Krieger und die Kaiserin,movie,2001,3
tt0202502,drama,No More Monkeys Jumpin' on the Bed,movie,2000,9
tt0203230,drama,You Can Count on Me,movie,2001,5
tt0203835,drama,The Alternate,movie,2000,4
tt0202856,drama,Double Parked,movie,2000,1
tt0203580,drama,Illicit Lovers,movie,2000,4
tt0202677,drama,The Way of the Gun,movie,2000,9
tt0201919,drama,Shadows,short,2000,3
tt0204414,drama,L'invention de l'amour,movie,2000,10
tt0202711,drama,Swimming,movie,2000,3
tt0202641,drama,Two Family House,movie,2000,10
tt0203540,drama,Greenfingers,movie,2001,9
tt0204137,drama,Animal Factory,movie,2000,8
tt0204315,drama,Faites comme si je n'étais pas là,movie,2001,1
tt0204055,drama,Wilde mossels,movie,2000,9
tt0204175,drama,Boys and Girls,movie,2000,6
tt0204140,drama,Anna Wunder,movie,2002,9
tt0204932,drama,Den bästa sommaren,movie,2001,10
tt0205873,drama,The Dish,movie,2000,10
tt0205408,drama,Short,short,2000,10
tt0205461,drama,Thomas and the Magic Railroad,movie,2000,12
tt0205836,drama,Tutto l'amore che c'è,movie,2000,3
tt0203119,drama,Sexy Beast,movie,2001,10
tt0203019,drama,Men of Honor,movie,2001,5
tt0203056,drama,Pocetí mého mladsího bratra,movie,2000,1
tt0203144,drama,Something Sweet,movie,2000,10
tt0203166,drama,Tillsammans,movie,2001,4
tt0204761,drama,La fidélité,movie,2000,4
tt0204626,drama,The Watcher,movie,2001,1
tt0204499,drama,Ninja Mission 2000,movie,desconocido,desconocido
tt0205027,drama,Dubbel-8,movie,2000,11
tt0205271,drama,Dr. T & the Women,movie,2001,4
tt0204933,drama,Camera Obscura,movie,2000,1
tt0205352,drama,Legs Apart,short,2000,9
tt0205391,drama,A Sense of Entitlement,movie,2000,3
tt0205778,drama,Blessed Art Thou,movie,2000,1
tt0206694,drama,Dos hermanos,movie,2000,3
tt0206917,drama,The Man Who Cried,movie,2000,12
tt0207036,drama,Luck of the Draw,movie,2000,4
tt0206545,drama,Along for the Ride,movie,2001,2
tt0207130,drama,Sulla spiaggia e di là dal molo,movie,2000,4
tt0206608,drama,Abschied - Brechts letzter Sommer,movie,2000,9
tt0208376,drama,Family Jewels,movie,2003,2
tt0208298,drama,The Miracle Maker,movie,2000,3
tt0208032,drama,Canone inverso - Making Love,movie,2000,2
tt0208017,drama,Broke Even,movie,2000,4
tt0207163,drama,Tolerância,movie,2000,10
tt0206795,drama,Eine Hand Voll Gras,movie,2000,11
tt0207524,drama,How to Kill Your Neighbor's Dog,movie,2003,3
tt0208911,drama,The King Is Alive,movie,2001,6
tt0206200,drama,Il partigiano Johnny,movie,2000,11
tt0208889,drama,De ida y vuelta,movie,2000,10
tt0208988,drama,Get Carter,movie,2001,9
tt0207638,drama,Here's to Life!,movie,2000,9
tt0207745,drama,"A Girl, Three Guys, and a Gun",movie,2000,3
tt0208037,drama,The Chaos Factor,movie,2000,6
tt0208993,drama,Downtown 81,movie,2001,3
tt0208883,drama,Desire,movie,2000,9
tt0209322,drama,Skipped Parts,movie,2001,12
tt0208874,drama,The Contender,movie,2001,9
tt0210065,drama,Gangster Number One,movie,2000,6
tt0210357,drama,The Testimony of Taliesin Jones,movie,2000,10
tt0210070,drama,Ginger Snaps,movie,2001,5
tt0210149,drama,Lakeboat,movie,2001,6
tt0210075,drama,Girlfight,movie,2001,8
tt0210890,drama,"Paris, mon petit corps est bien las de ce grand monde",movie,2000,6
tt0210952,drama,Ritual,movie,2000,7
tt0210130,drama,"Jails, Hospitals & Hip-Hop",movie,2000,5
tt0210776,drama,Johnny Famous,movie,2000,5
tt0210884,drama,Papa's Song,movie,2000,5
tt0210382,drama,The Weight of Water,movie,2002,7
tt0210945,drama,Remember the Titans,movie,2001,3
tt0210616,drama,Center Stage,movie,2000,8
tt0209180,drama,Nebeska udica,movie,2000,4
tt0209037,drama,Iedereen beroemd!,movie,2000,11
tt0210358,drama,Things You Can Tell Just by Looking at Her,movie,2000,10
tt0210217,drama,Pandaemonium,movie,2001,4
tt0210471,drama,A la medianoche y media,movie,2000,4
tt0210567,drama,Beautiful,movie,2000,9
tt0210584,drama,Bootmen,movie,2000,10
tt0210299,drama,Songcatcher,movie,2001,7
tt0211309,drama,The Sky Is Falling,movie,2000,5
tt0210480,drama,Ainsi soit-il,movie,2000,3
tt0211554,drama,Love me,movie,2001,8
tt0212474,drama,Rosszfiúk,movie,2000,2
tt0212607,drama,When the Time Comes,short,2000,2
tt0212604,drama,Tully,movie,2000,4
tt0212974,drama,Groove,movie,2000,10
tt0211387,drama,Gouttes d'eau sur pierres brûlantes,movie,2000,10
tt0212815,drama,Big Eden,movie,2000,4
tt0212826,drama,Bread and Roses,movie,2001,4
tt0213677,drama,Ghaath,movie,2000,12
tt0212742,drama,After Alice,movie,2000,2
tt0213231,drama,Seducing Maarya,movie,2000,6
tt0211718,drama,Vengo,movie,2000,12
tt0213595,drama,"Tout va bien, on s'en va",movie,2001,6
tt0213890,drama,Mohabbatein,movie,2000,10
tt0213733,drama,Jadviga párnája,movie,2000,3
tt0212215,drama,Her i nærheden,movie,2000,1
tt0211492,drama,The Luzhin Defence,movie,2000,12
tt0211941,drama,Beat,movie,2004,5
tt0212059,drama,The Clean and Narrow,movie,2000,1
tt0113545,drama,The Killing Seasons,short,2001,
tt0118578,drama,Albela,movie,2001,4
tt0119004,drama,Don's Plum,movie,2003,6
tt0118589,drama,Glitter,movie,2001,9
tt0120624,drama,Camarate,movie,2001,5
tt0120807,drama,Ricochet River,movie,2001,10
tt0120713,drama,Interstícios,short,2001,
tt0120737,drama,The Lord of the Rings: The Fellowship of the Ring,movie,2001,12
tt0120824,drama,The Shipping News,movie,2002,2
tt0132245,drama,Driven,movie,2001,8
tt0138856,drama,Tales from the Tower,movie,2001,3
tt0139654,drama,Training Day,movie,2002,1
tt0145467,drama,Silent Partner,movie,2001,8
tt0151685,drama,My Father's Love,movie,2010,10
tt0152083,drama,L'amore probabilmente,movie,2001,8
tt0157583,drama,Enigma,movie,2002,1
tt0157007,drama,After Image,movie,2003,5
tt0159378,drama,The Demo Crew,movie,2001,6
tt0159273,drama,Behind Enemy Lines,movie,2002,1
tt0160275,drama,Final Solution,movie,2001,11
tt0160399,drama,Impostor,movie,2002,4
tt0160816,drama,The Scar,movie,2001,2
tt0160480,drama,Long Lost Love,movie,2001,2
tt0162346,drama,Ghost World,movie,2002,2
tt0162028,drama,Un jour,short,2001,10
tt0161860,drama,Africa I Love You,movie,2003,4
tt0163764,drama,Net Worth,movie,2000,
tt0163596,drama,Dark Water,movie,2001,8
tt0164334,drama,Along Came a Spider,movie,2001,5
tt0165713,drama,The Distinct Smell of Red,movie,2001,10
tt0166186,drama,Still Life,movie,2001,6
tt0166158,drama,Daddy and Them,movie,2002,6
tt0166709,drama,Memórias Póstumas de Brás Cubas,movie,2001,8
tt0167360,drama,Race to Space,movie,2002,3
tt0169102,drama,Lagaan: Once Upon a Time in India,movie,2003,2
tt0166924,drama,Mulholland Drive,movie,2002,2
tt0170517,drama,Aleksis Kiven elämä,movie,2002,1
tt0170260,drama,Morgan's Ferry,movie,2001,11
tt0173498,drama,Zigs,movie,2001,8
tt0178642,drama,The Invisible Circus,movie,2001,2
tt0179626,drama,15 Minutes,movie,2001,5
tt0179844,drama,"Hemingway, the Hunter of Death",movie,2001,1
tt0180734,drama,Hard Ball,movie,2001,9
tt0179435,drama,The Proposal,movie,2002,4
tt0179344,drama,The Midnight Hour,movie,2001,10
tt0180894,drama,Odmazda,movie,2001,6
tt0182014,drama,Copy Shop,short,2001,1
tt0181796,drama,Rubbernecking,movie,2001,4
tt0181912,drama,Éloge de l'amour,movie,2002,5
tt0182000,drama,The Caveman's Valentine,movie,2001,9
tt0184384,drama,A Day in Black and White,movie,2001,8
tt0184791,drama,O,movie,2001,8
tt0186202,drama,Ring of Fire,movie,2001,7
tt0187862,drama,The Gift of the Magi,short,2001,
tt0186895,drama,Les Boys III,movie,2001,11
tt0188024,drama,Last Days,movie,2001,
tt0188378,drama,...Or Forever Hold Your Peace,movie,2001,4
tt0189541,drama,Gabriela,movie,2001,5
tt0191177,drama,Dischord,movie,2001,8
tt0192237,drama,Leo und Claire,movie,2002,4
tt0192023,drama,Finder's Fee,movie,2001,6
tt0193365,drama,Orphan,movie,2001,3
tt0193560,drama,Texas Rangers,movie,2001,11
tt0196068,drama,Sam the Man,movie,2001,2
tt0194704,drama,Birds of Passage,movie,2001,5
tt0196320,drama,Aizea: City of the Wind,short,2001,8
tt0196069,drama,Samsara,movie,2002,10
tt0197862,drama,See Jane Run,movie,2002,1
tt0200483,drama,Between the Moon and Montevideo,movie,2001,5
tt0199481,drama,Vercingétorix,movie,2001,1
tt0200027,drama,Riding in Cars with Boys,movie,2001,10
tt0200191,drama,Så vit som en snö,movie,2001,2
tt0200422,drama,All Forgotten,movie,2001,9
tt0202470,drama,Rock Star,movie,2001,11
tt0201020,drama,The Rising Place,movie,2001,2
tt0201485,drama,The Body,movie,2001,12
tt0201694,drama,Longshot,movie,2001,10
tt0201479,drama,Beyond the City Limits,movie,2002,5
tt0203975,drama,Tart,movie,2001,6
tt0203078,drama,Rocky Road,movie,2001,2
tt0203009,drama,Moulin Rouge!,movie,2001,9
tt0203289,drama,American Desi,movie,2002,9
tt0202294,drama,Childhood,movie,2001,8
tt0204619,drama,Secret Needs,movie,2001,4
tt0204700,drama,Trouble Every Day,movie,2001,7
tt0205738,drama,AmnesiA,movie,2001,5
tt0206275,drama,Save the Last Dance,movie,2001,4
tt0207198,drama,"Was tun, wenn's brennt?",movie,2002,1
tt0206963,drama,My First Mister,movie,2001,10
tt0207051,drama,Die Reise nach Kafiristan,movie,2002,11
tt0206211,drama,A Pocket Full of Dreams,movie,2001,9
tt0208167,drama,4 Faces,movie,2001,3
tt0206367,drama,The Trumpet of the Swan,movie,2001,6
tt0206113,drama,Madison,movie,2005,9
tt0207585,drama,Lloyd,movie,2001,5
tt0207988,drama,The Sleepy Time Gal,movie,2001,1
tt0208899,drama,Diary of a City Priest,movie,2001,1
tt0208990,drama,La stanza del figlio,movie,2001,8
tt0209941,drama,El bien esquivo,movie,2001,7
tt0210939,drama,Reaching Normal,movie,2001,6
tt0210930,drama,Quem És Tu?,movie,2001,11
tt0210362,drama,Tomorrow by Midnight,movie,2001,8
tt0209253,drama,The Private Public,movie,2001,1
tt0211279,drama,Runners,movie,2001,7
tt0211318,drama,Il conte di Melissa,movie,2001,3
tt0212827,drama,Bride of the Wind,movie,2002,1
tt0211465,drama,Knockaround Guys,movie,2002,10
tt0212910,drama,Delivering Milo,movie,2001,1
tt0212298,drama,Last Ball,movie,2001,4
tt0213205,drama,Rustin,movie,2001,6
tt0212271,drama,Lip Service,movie,2001,7
tt0212495,drama,La segunda noche,movie,2001,9
tt0212720,drama,A.I. Artificial Intelligence,movie,2001,10
tt0212380,drama,Blow Dry,movie,2001,3
tt0212985,drama,Hannibal,movie,2001,2
tt0213149,drama,Pearl Harbor,movie,2001,6
tt0214106,drama,Sensual Friends,movie,2001,2
tt0214265,drama,Vajont - La diga del disonore,movie,2001,10
tt0212725,drama,L'accertamento,movie,2001,6
tt0214520,drama,Le bal des pantins,movie,2001,5
tt0215516,drama,Nobody's Baby,movie,2001,4
tt0214619,drama,Dead Dog,movie,2001,10
tt0215139,drama,Russian Doll,movie,2001,6
tt0215519,drama,Annas Sommer,movie,2002,1
tt0215750,drama,Enemy at the Gates,movie,2001,3
tt0216196,drama,Semana Santa,movie,2002,4
tt0217085,drama,Te quiero,movie,2001,2
tt0217824,drama,Goodbye Charlie Bright,movie,2001,5
tt0217979,drama,Ablaze,movie,2004,4
tt0217100,drama,Toutes les nuits,movie,2001,3
tt0217978,drama,'R Xmas,movie,2002,12
tt0219327,drama,Strictly Sinatra,movie,2001,11
tt0218411,drama,The Long Run,movie,2001,5
tt0219822,drama,Human Nature,movie,2002,5
tt0218000,drama,Another Life,movie,2001,6
tt0217664,drama,Morning,movie,2001,4
tt0218323,drama,Hard Luck,movie,2001,6
tt0216982,drama,Prison Song,movie,2001,4
tt0218817,drama,Antitrust,movie,2001,1
tt0218107,drama,Circuit,movie,2002,5
tt0220005,drama,Reunion,movie,2001,2
tt0219369,drama,Un ange,movie,2001,6
tt0218516,drama,Planet Alex,movie,2001,1
tt0218922,drama,Original Sin,movie,2001,11
tt0219965,drama,Bandits,movie,2001,12
tt0219687,drama,Flossin,movie,2001,9
tt0219957,drama,On the Borderline,movie,2001,10
tt0220034,drama,Seven and a Match,movie,2003,4
tt0219876,drama,P.O.V.,movie,2002,1
tt0220357,drama,Charmant garçon,movie,2001,1
tt0220580,drama,Intacto,movie,2003,8
tt0220317,drama,Atomic Saké,short,2001,12
tt0221559,drama,On the Edge,movie,2001,9
tt0221027,drama,Blow,movie,2001,8
tt0221799,drama,An American Rhapsody,movie,2002,2
tt0221837,drama,Borderline Normal,movie,2003,2
tt0221218,drama,The Glass House,movie,2001,9
tt0222705,drama,All Over Again,movie,2007,6
tt0223832,drama,The Old Man Who Read Love Stories,movie,2001,11
tt0225064,drama,Un amor en Moisés Ville,movie,2001,4
tt0225071,drama,Angel Eyes,movie,2001,12
tt0224084,drama,Scandal: Sex@students.edu,movie,2001,3
tt0222849,drama,Breathing Hard,movie,2001,5
tt0226379,drama,Reversal,movie,2001,9
tt0227005,drama,Made,movie,2001,11
tt0226935,drama,Chelsea Walls,movie,2002,7
tt0227194,drama,One 2 Ka 4,movie,2001,3
tt0227445,drama,The Score,movie,2001,11
tt0228711,drama,The Perfect Nanny,movie,2001,3
tt0228536,drama,Lovely Rita,movie,2002,4
tt0228902,drama,Storm in mijn hoofd,movie,2001,4
tt0229002,drama,Green Dragon,movie,2004,4
tt0229003,drama,New Port South,movie,2001,9
tt0228766,drama,Rasganço,movie,2001,11
tt0228977,drama,Two Coyotes,movie,2001,10
tt0229211,drama,America So Beautiful,movie,2003,4
tt0229021,drama,Viva Las Nowhere,movie,2001,6
tt0230025,drama,Bartleby,movie,2001,3
tt0231782,drama,"Mon père, il m'a sauvé la vie",movie,2001,4
tt0230838,drama,Sweet November,movie,2001,5
tt0231001,drama,The Zookeeper,movie,2002,10
tt0232015,drama,Lying in Wait,movie,2001,2
tt0231514,drama,Les déclassés,movie,2001,1
tt0232548,drama,17 rue Bleue,movie,2001,11
tt0234041,drama,Roberto Succo,movie,2001,5
tt0233841,drama,Baran,movie,2002,3
tt0234266,drama,Monte Carlo,movie,2001,10
tt0233509,drama,Cyclomania,movie,2001,3
tt0235110,drama,Água e Sal,movie,2002,2
tt0235796,drama,Det største i verden,movie,2001,8
tt0234374,drama,Olivetti 82,movie,2002,1
tt0233481,drama,Cookers,movie,2006,4
tt0234354,drama,Novocaine,movie,2001,12
tt0236157,drama,Disco Pigs,movie,2001,10
tt0236640,drama,Prozac Nation,movie,2003,6
tt0234829,drama,Summer Catch,movie,2001,8
tt0236551,drama,On the Q.T.,movie,2001,4
tt0236474,drama,Margarita Happy Hour,movie,2001,1
tt0236313,drama,Atlético San Pancho,movie,2001,10
